Benchmark Type,Test Name,Kernel ID,Thread block Limit SM,Thread block limit registers,Thread block limit shared memory,Thread block limit warps,Theoretical max active warps per SM,Theoretical occupancy,Achieved active warps per SM,Achieved occupancy,Unified L1 cache hit rate,Unified L1 cache hit rate for read transactions (global memory accesses),L2 cache hit rate,GMEM read requests,GMEM write requests,GMEM total requests,GMEM read transactions,GMEM write transactions,GMEM total transactions,Number of read transactions per read requests,Number of write transactions per write requests,L2 read transactions,L2 write transactions,L2 total transactions,DRAM total transactions,Total number of global atomic requests,Total number of global reduction requests,Global memory atomic and reduction transactions,GPU active cycles,SM active cycles,Warp instructions executed,Instructions executed per clock cycle (IPC),Total instructions executed per seconds (MIPS),Kernel execution time (ns),Unified L1 cache total requests,Unified L2 cache total requests
standard,window-128,4,32.0,2.0,2.0,16.0,8.0,12.5,7.210837359367425,11.266933374011602,29.19049441642651,0.0,79.66599938468578,49152.0,10240.0,59392.0,786432.0,133120.0,919552.0,16.0,13.0,794300.0,356352.0,1150652.0,23376.0,0.0,0.0,0.0,76589.0,53409.82142857143,3976192.0,0.9283162473180286,718.3092077880035,98848.0,184832.0,288233.0
standard,window-128,5,32.0,2.0,2.0,16.0,8.0,12.5,7.223046751229684,11.286010548796382,29.172905034221902,0.0,79.79696895772531,49152.0,10240.0,59392.0,786432.0,133120.0,919552.0,16.0,13.0,794344.0,356352.0,1150696.0,23360.0,0.0,0.0,0.0,77071.0,53371.017857142855,3976192.0,0.922236231371774,709.5801544154597,100064.0,184832.0,288188.0
standard,window-128,6,32.0,2.0,2.0,16.0,8.0,12.5,7.206890237871851,11.260765996674767,29.244669713616716,0.0,79.785607993513,49152.0,10240.0,59392.0,786432.0,133120.0,919552.0,16.0,13.0,794368.0,356352.0,1150720.0,22284.0,0.0,0.0,0.0,77398.0,53444.142857142855,3976192.0,0.9184011352885524,711.8566387093815,99744.0,184832.0,288047.0
standard,window-128,7,32.0,2.0,2.0,16.0,8.0,12.5,7.218264312516595,11.27853798830718,29.18845404809078,0.0,79.81676926977897,49152.0,10240.0,59392.0,786432.0,133120.0,919552.0,16.0,13.0,794568.0,356352.0,1150920.0,23604.0,0.0,0.0,0.0,76342.0,53466.875,3976192.0,0.9313238072440189,711.172161172161,99840.0,184832.0,288158.0
standard,window-128,8,32.0,2.0,2.0,16.0,8.0,12.5,7.229712482693367,11.296425754208386,29.1610849693804,0.0,79.67901982388645,49152.0,10240.0,59392.0,786432.0,133120.0,919552.0,16.0,13.0,794292.0,356352.0,1150644.0,23368.0,0.0,0.0,0.0,76691.0,53447.71428571428,3976192.0,0.9268862833514925,705.0705887693495,100704.0,184832.0,288164.0
standard,window-128,9,32.0,2.0,2.0,16.0,8.0,12.5,7.1840127614675025,11.225019939792972,29.199148392471187,0.0,79.82170778421485,49152.0,10240.0,59392.0,786432.0,133120.0,919552.0,16.0,13.0,794636.0,356352.0,1150988.0,24332.0,0.0,0.0,0.0,76497.0,53666.017857142855,3976192.0,0.9291848572615701,714.147776909283,99424.0,184832.0,288166.0
standard,window-128,10,32.0,2.0,2.0,16.0,8.0,12.5,7.192832274379864,11.238800428718537,29.244528998559076,0.0,79.67959783528443,49152.0,10240.0,59392.0,786432.0,133120.0,919552.0,16.0,13.0,794328.0,356352.0,1150680.0,23716.0,0.0,0.0,0.0,77508.0,53531.625,3976192.0,0.9173569582871908,714.8379970544918,99328.0,184832.0,288052.0
standard,window-128,11,32.0,2.0,2.0,16.0,8.0,12.5,7.218489510629797,11.278889860359058,29.18627296469741,0.0,79.88793636450109,49152.0,10240.0,59392.0,786432.0,133120.0,919552.0,16.0,13.0,794408.0,356352.0,1150760.0,22484.0,0.0,0.0,0.0,76887.0,53408.66071428572,3976192.0,0.924304166932058,719.473781730591,98688.0,184832.0,288193.0
standard,window-128,12,32.0,2.0,2.0,16.0,8.0,12.5,7.166392946265181,11.197488978539345,29.228346766930834,0.0,79.72356628564818,49152.0,10240.0,59392.0,786432.0,133120.0,919552.0,16.0,13.0,794372.0,356352.0,1150724.0,22640.0,0.0,0.0,0.0,76469.0,53669.642857142855,3976192.0,0.9297414994491032,718.7745846637973,98784.0,184832.0,288134.0
standard,window-128,13,32.0,2.0,2.0,16.0,8.0,12.5,7.185747203281634,11.227730005127553,29.223069952269455,0.0,79.68439486176185,49152.0,10240.0,59392.0,786432.0,133120.0,919552.0,16.0,13.0,794352.0,356352.0,1150704.0,23876.0,0.0,0.0,0.0,76506.0,53527.33928571428,3976192.0,0.9291088649903635,711.172161172161,99840.0,184832.0,288103.0
standard,window-128,14,32.0,2.0,2.0,16.0,8.0,12.5,7.1781069165655715,11.215792057133706,29.255645488112393,0.0,79.83974303706923,49152.0,10240.0,59392.0,786432.0,133120.0,919552.0,16.0,13.0,794452.0,356352.0,1150804.0,22344.0,0.0,0.0,0.0,77318.0,53623.58928571428,3976192.0,0.9194089983966613,722.519421314602,98272.0,184832.0,288154.0
standard,window-128,15,32.0,2.0,2.0,16.0,8.0,12.5,7.208717736135695,11.263621462712022,29.217652422550433,0.0,79.74442270569516,49152.0,10240.0,59392.0,786432.0,133120.0,919552.0,16.0,13.0,794560.0,356352.0,1150912.0,23708.0,0.0,0.0,0.0,76089.0,53459.16071428572,3976192.0,0.9342771520584825,722.2842261904761,98304.0,184832.0,288167.0
standard,window-128,16,32.0,2.0,2.0,16.0,8.0,12.5,7.188476147672637,11.231993980738496,29.283858857168592,0.0,79.5880978364016,49152.0,10240.0,59392.0,786432.0,133120.0,919552.0,16.0,13.0,794112.0,356352.0,1150464.0,21740.0,0.0,0.0,0.0,76379.0,53598.767857142855,3976192.0,0.9311406062144545,710.9442944111319,99872.0,184832.0,288054.0
standard,window-128,17,32.0,4.0,32.0,8.0,32.0,50.0,27.80712529008298,43.44863326575465,50.0,0.0,97.5340284113729,0.0,131072.0,131072.0,0.0,262144.0,262144.0,0.0,2.0,0.0,262144.0,262144.0,3520.0,0.0,0.0,0.0,38553.0,36042.642857142855,5346816.0,2.4804696307141607,2295.1648351648355,41600.0,131072.0,119195.0
standard,window-128,18,32.0,4.0,32.0,8.0,32.0,50.0,27.699365294560963,43.2802582727515,50.0,0.0,99.0595805234177,0.0,32768.0,32768.0,0.0,65536.0,65536.0,0.0,2.0,0.0,65536.0,65536.0,4.0,0.0,0.0,0.0,15650.0,13197.910714285714,1832960.0,2.0952807714642367,1940.9053944158309,16864.0,32768.0,30538.0
standard,window-128,19,32.0,4.0,32.0,8.0,32.0,50.0,27.70959658453928,43.29624466334263,50.0,0.0,96.57582536187101,0.0,32768.0,32768.0,0.0,65536.0,65536.0,0.0,2.0,0.0,65536.0,65536.0,4.0,0.0,0.0,0.0,15611.0,13204.660714285714,1832960.0,2.1006596650790086,1937.2294372294373,16896.0,32768.0,30427.0
standard,window-128,20,32.0,2.0,2.0,16.0,8.0,12.5,7.479422049794719,11.686596952804248,28.59165551336321,0.0,81.5587763598682,106496.0,20480.0,126976.0,1703936.0,266240.0,1970176.0,16.0,13.0,1729300.0,757760.0,2487060.0,718936.0,0.0,0.0,0.0,136578.0,118522.32142857143,8599040.0,1.125339668045318,926.0076087555825,165824.0,405504.0,622995.0
standard,window-128,21,32.0,2.0,2.0,16.0,8.0,12.5,7.5024957308168565,11.722649579401338,29.05416096032536,0.0,82.08309745595525,106496.0,20480.0,126976.0,1703936.0,266240.0,1970176.0,16.0,13.0,1729552.0,757760.0,2487312.0,669368.0,0.0,0.0,0.0,144449.0,117547.16071428571,8599040.0,1.0641377949939845,979.700169165257,156736.0,405504.0,622781.0
standard,window-128,22,32.0,2.0,2.0,16.0,8.0,12.5,7.4267700287673835,11.604328169949037,29.066740849103585,0.0,82.05640077690863,106496.0,20480.0,126976.0,1703936.0,266240.0,1970176.0,16.0,13.0,1729740.0,757760.0,2487500.0,669524.0,0.0,0.0,0.0,137132.0,118524.60714285714,8599040.0,1.122351834976022,936.3066202090591,164000.0,405504.0,622657.0
standard,window-128,23,32.0,2.0,2.0,16.0,8.0,12.5,7.4716577172081795,11.67446518313778,29.042229519422307,0.0,81.88717153371095,106496.0,20480.0,126976.0,1703936.0,266240.0,1970176.0,16.0,13.0,1729124.0,757760.0,2486884.0,667680.0,0.0,0.0,0.0,144017.0,118319.875,8599040.0,1.0674500141763257,972.3548994065711,157920.0,405504.0,622829.0
standard,window-128,24,32.0,2.0,2.0,16.0,8.0,12.5,7.421866169100499,11.59666588921953,29.030135966550464,0.0,82.03394764557804,106496.0,20480.0,126976.0,1703936.0,266240.0,1970176.0,16.0,13.0,1729756.0,757760.0,2487516.0,669820.0,0.0,0.0,0.0,144644.0,113428.32142857143,8599040.0,1.0626943495671015,942.0045992484155,163008.0,405504.0,622836.0
standard,window-128,25,32.0,2.0,2.0,16.0,8.0,12.5,7.438358509625332,11.622435171289581,28.99194238670319,0.0,81.959128881433,106496.0,20480.0,126976.0,1703936.0,266240.0,1970176.0,16.0,13.0,1729096.0,757760.0,2486856.0,669748.0,0.0,0.0,0.0,137106.0,114004.41071428571,8599040.0,1.1212986818575266,970.3885598728875,158240.0,405504.0,623062.0
standard,window-128,26,32.0,2.0,2.0,16.0,8.0,12.5,7.43175088898057,11.61211076403214,29.059478232901725,0.0,81.96957245061192,106496.0,20480.0,126976.0,1703936.0,266240.0,1970176.0,16.0,13.0,1729736.0,757760.0,2487496.0,670132.0,0.0,0.0,0.0,144479.0,113618.30357142857,8599040.0,1.0644494597439689,932.1234321234322,164736.0,405504.0,622829.0
standard,window-128,27,32.0,2.0,2.0,16.0,8.0,12.5,7.441218866650037,11.626904479140682,29.02365148779881,0.0,82.05148457955252,106496.0,20480.0,126976.0,1703936.0,266240.0,1970176.0,16.0,13.0,1728552.0,757760.0,2486312.0,667084.0,0.0,0.0,0.0,142980.0,113252.75,8599040.0,1.0749149347353788,987.7668646709402,155456.0,405504.0,622817.0
standard,window-128,28,32.0,2.0,2.0,16.0,8.0,12.5,7.479928950217243,11.687388984714442,29.04148380436587,0.0,81.84541036616939,106496.0,20480.0,126976.0,1703936.0,266240.0,1970176.0,16.0,13.0,1729896.0,757760.0,2487656.0,669644.0,0.0,0.0,0.0,144763.0,118156.58928571429,8599040.0,1.0620806011553268,937.220982142857,163840.0,405504.0,622527.0
standard,window-128,29,32.0,2.0,2.0,16.0,8.0,12.5,7.4409245861965045,11.626444665932038,29.010455573539172,0.0,82.04598812121282,106496.0,20480.0,126976.0,1703936.0,266240.0,1970176.0,16.0,13.0,1728172.0,757760.0,2485932.0,668120.0,0.0,0.0,0.0,138606.0,118086.80357142857,8599040.0,1.109764904903179,942.7448779118721,162880.0,405504.0,622848.0
standard,window-128,30,32.0,2.0,2.0,16.0,8.0,12.5,7.4472037810036955,11.636255907818274,28.985003994438912,0.0,82.1208392119005,106496.0,20480.0,126976.0,1703936.0,266240.0,1970176.0,16.0,13.0,1730004.0,757760.0,2487764.0,668744.0,0.0,0.0,0.0,141729.0,118388.82142857143,8599040.0,1.0846201601935783,929.5953949189127,165184.0,405504.0,622909.0
standard,window-128,31,32.0,2.0,2.0,16.0,8.0,12.5,7.45530680577819,11.648916884028422,29.005462524900395,0.0,81.98748422375138,106496.0,20480.0,126976.0,1703936.0,266240.0,1970176.0,16.0,13.0,1729096.0,757760.0,2486856.0,666684.0,0.0,0.0,0.0,139891.0,118151.17857142857,8599040.0,1.0987607406269717,937.5872271534638,163776.0,405504.0,622798.0
standard,window-128,32,32.0,2.0,2.0,16.0,8.0,12.5,7.465339803012263,11.66459344220666,29.03198404299469,0.0,82.0846207089188,106496.0,20480.0,126976.0,1703936.0,266240.0,1970176.0,16.0,13.0,1729560.0,757760.0,2487320.0,670076.0,0.0,0.0,0.0,142125.0,117717.625,8599040.0,1.0827674192656405,940.8963585434173,163200.0,405504.0,622818.0
standard,window-128,33,32.0,2.0,2.0,16.0,8.0,12.5,7.475071813519429,11.679799708624108,29.020052602091635,0.0,81.72172670734186,106496.0,20480.0,126976.0,1703936.0,266240.0,1970176.0,16.0,13.0,1729604.0,757760.0,2487364.0,667536.0,0.0,0.0,0.0,144364.0,117839.92857142857,8599040.0,1.0647040906535783,955.5100415315468,160704.0,405504.0,622638.0
standard,window-128,34,32.0,4.0,32.0,8.0,32.0,50.0,27.791938978074302,43.4249046532411,49.99427795410157,0.0,98.6174905280935,0.0,262144.0,262144.0,0.0,524288.0,524288.0,0.0,2.0,0.0,524288.0,524288.0,372480.0,0.0,0.0,0.0,68542.0,65999.69642857143,9918464.0,2.5881959985303453,2403.324855778178,73696.0,262144.0,236912.0
standard,window-128,35,32.0,4.0,32.0,8.0,32.0,50.0,27.812681076274348,43.45731418167867,50.0,0.0,98.35082254541824,0.0,65536.0,65536.0,0.0,131072.0,131072.0,0.0,2.0,0.0,131072.0,131072.0,0.0,0.0,0.0,0.0,22425.0,19920.571428571428,2884608.0,2.3003106838233887,2120.835686053077,24288.0,65536.0,59644.0
standard,window-128,36,32.0,4.0,32.0,8.0,32.0,50.0,27.80434922865172,43.444295669768316,50.0,0.0,96.55840768455893,0.0,65536.0,65536.0,0.0,131072.0,131072.0,0.0,2.0,0.0,131072.0,131072.0,0.0,0.0,0.0,0.0,22419.0,19928.0,2884608.0,2.3020840482601543,2132.071901608326,24160.0,65536.0,59631.0
standard,window-128,37,32.0,2.0,2.0,16.0,8.0,12.5,7.667298464598534,11.980153850935208,28.316662090654955,0.0,81.83779981335942,221184.0,40960.0,262144.0,3538944.0,532480.0,4071424.0,16.0,13.0,3615164.0,1560576.0,5175740.0,1455688.0,0.0,0.0,0.0,253915.0,235863.1607142857,17844736.0,1.2569710979010773,1149.4863211358652,277216.0,846848.0,1296581.0
standard,window-128,38,32.0,2.0,2.0,16.0,8.0,12.5,7.656513945421745,11.963303039721476,28.46823207867412,0.0,82.0848371860226,221184.0,40960.0,262144.0,3538944.0,532480.0,4071424.0,16.0,13.0,3617268.0,1560576.0,5177844.0,1384388.0,0.0,0.0,0.0,254482.0,229700.32142857142,17844736.0,1.254363520418205,1170.840681951793,272160.0,846848.0,1296666.0
standard,window-128,39,32.0,2.0,2.0,16.0,8.0,12.5,7.635969761885756,11.931202752946493,28.41261793630192,0.0,82.09577886611577,221184.0,40960.0,262144.0,3538944.0,532480.0,4071424.0,16.0,13.0,3617164.0,1560576.0,5177740.0,1381984.0,0.0,0.0,0.0,252477.0,228408.51785714287,17844736.0,1.2641605431840655,1166.1787094507554,273248.0,846848.0,1297153.0
standard,window-128,40,32.0,2.0,2.0,16.0,8.0,12.5,7.644549981230304,11.94460934567235,28.461149660543132,0.0,82.12569608829124,221184.0,40960.0,262144.0,3538944.0,532480.0,4071424.0,16.0,13.0,3619452.0,1560576.0,5180028.0,1384084.0,0.0,0.0,0.0,254747.0,234658.26785714287,17844736.0,1.2527817501855156,1144.5977011494253,278400.0,846848.0,1296754.0
standard,window-128,41,32.0,2.0,2.0,16.0,8.0,12.5,7.640300679580346,11.93796981184429,28.47635969948083,0.0,82.12439307779997,221184.0,40960.0,262144.0,3538944.0,532480.0,4071424.0,16.0,13.0,3617480.0,1560576.0,5178056.0,1382904.0,0.0,0.0,0.0,250721.0,233098.1607142857,17844736.0,1.2730454236746434,1157.7723520520867,275232.0,846848.0,1297129.0
standard,window-128,42,32.0,2.0,2.0,16.0,8.0,12.5,7.650573393783869,11.954020927787296,28.443381215055908,0.0,82.12210828008261,221184.0,40960.0,262144.0,3538944.0,532480.0,4071424.0,16.0,13.0,3618696.0,1560576.0,5179272.0,1383044.0,0.0,0.0,0.0,249943.0,235997.75,17844736.0,1.2781952776056302,1156.0250754585559,275648.0,846848.0,1297094.0
standard,window-128,43,32.0,2.0,2.0,16.0,8.0,12.5,7.6588460298895,11.966946921702345,28.47015088358626,0.0,82.02031594201905,221184.0,40960.0,262144.0,3538944.0,532480.0,4071424.0,16.0,13.0,3618808.0,1560576.0,5179384.0,1383156.0,0.0,0.0,0.0,256192.0,236036.07142857142,17844736.0,1.2454444812488215,1158.4457887389485,275072.0,846848.0,1296942.0
standard,window-128,44,32.0,2.0,2.0,16.0,8.0,12.5,7.657763205920365,11.965255009250571,28.464363268769965,0.0,82.14717665137738,221184.0,40960.0,262144.0,3538944.0,532480.0,4071424.0,16.0,13.0,3617580.0,1560576.0,5178156.0,1383768.0,0.0,0.0,0.0,250678.0,232977.89285714287,17844736.0,1.2757607027861826,1144.9925261584456,278304.0,846848.0,1296790.0
standard,window-128,45,32.0,2.0,2.0,16.0,8.0,12.5,7.651444163415641,11.95538150533694,28.464628469448883,0.0,82.11628129132991,221184.0,40960.0,262144.0,3538944.0,532480.0,4071424.0,16.0,13.0,3617536.0,1560576.0,5178112.0,1384220.0,0.0,0.0,0.0,254185.0,235063.17857142858,17844736.0,1.2557438906047576,1157.0996978851963,275392.0,846848.0,1296681.0
standard,window-128,46,32.0,2.0,2.0,16.0,8.0,12.5,7.663148745458251,11.973669914778517,28.534969049520768,0.0,82.07028247403046,221184.0,40960.0,262144.0,3538944.0,532480.0,4071424.0,16.0,13.0,3617392.0,1560576.0,5177968.0,1382552.0,0.0,0.0,0.0,253541.0,236388.25,17844736.0,1.2590706996472574,1165.7691407164598,273344.0,846848.0,1296410.0
standard,window-128,47,32.0,2.0,2.0,16.0,8.0,12.5,7.65855035708001,11.966484932937515,28.442367212460063,0.0,82.11497477980363,221184.0,40960.0,262144.0,3538944.0,532480.0,4071424.0,16.0,13.0,3617952.0,1560576.0,5178528.0,1384332.0,0.0,0.0,0.0,252144.0,233903.6607142857,17844736.0,1.2658717626331544,1139.8809523809523,279552.0,846848.0,1296956.0
standard,window-128,48,32.0,2.0,2.0,16.0,8.0,12.5,7.63444903754802,11.928826621168781,28.45916845547125,0.0,82.10953760030154,221184.0,40960.0,262144.0,3538944.0,532480.0,4071424.0,16.0,13.0,3620252.0,1560576.0,5180828.0,1380764.0,0.0,0.0,0.0,252764.0,230042.0892857143,17844736.0,1.2626402810921544,1162.774404483886,274048.0,846848.0,1296758.0
standard,window-128,49,32.0,2.0,2.0,16.0,8.0,12.5,7.643345810181236,11.94272782840818,28.46762367711661,0.0,82.10352639732017,221184.0,40960.0,262144.0,3538944.0,532480.0,4071424.0,16.0,13.0,3619148.0,1560576.0,5179724.0,1383800.0,0.0,0.0,0.0,257397.0,228294.26785714287,17844736.0,1.240134616189163,1165.6326817277302,273376.0,846848.0,1297125.0
standard,window-128,50,32.0,2.0,2.0,16.0,8.0,12.5,7.632779343630523,11.926217724422692,28.43623639676518,0.0,82.1599794461777,221184.0,40960.0,262144.0,3538944.0,532480.0,4071424.0,16.0,13.0,3617772.0,1560576.0,5178348.0,1383012.0,0.0,0.0,0.0,252408.0,227993.32142857142,17844736.0,1.264713703420001,1149.619025629185,277184.0,846848.0,1297217.0
standard,window-128,51,32.0,4.0,32.0,8.0,32.0,50.0,27.793167286159722,43.42682388462457,49.98321533203125,0.0,100.11876953546228,0.0,524288.0,524288.0,0.0,1048576.0,1048576.0,0.0,2.0,0.0,1048576.0,1048576.0,980228.0,0.0,0.0,0.0,128099.0,125587.51785714286,19055616.0,2.659903986921317,2471.23269479765,137696.0,524288.0,470940.0
standard,window-128,52,32.0,4.0,32.0,8.0,32.0,50.0,27.8010618648233,43.43915916378641,50.0,0.0,98.57336861410951,0.0,131072.0,131072.0,0.0,262144.0,262144.0,0.0,2.0,0.0,262144.0,262144.0,3416.0,0.0,0.0,0.0,38613.0,36041.71428571428,5346816.0,2.477283910119731,2304.026475455047,41440.0,131072.0,118995.0
standard,window-128,53,32.0,4.0,32.0,8.0,32.0,50.0,27.804318432384083,43.44424755060013,50.0,0.0,97.90009367092148,0.0,131072.0,131072.0,0.0,262144.0,262144.0,0.0,2.0,0.0,262144.0,262144.0,1552.0,0.0,0.0,0.0,38575.0,36054.75,5346816.0,2.478489659238822,2300.47362044278,41504.0,131072.0,118989.0
standard,window-128,54,32.0,2.0,2.0,16.0,8.0,12.5,7.795339720552294,12.180218313362959,27.97668591006193,0.0,81.3464998018312,450560.0,81920.0,532480.0,7208960.0,1064960.0,8273920.0,16.0,13.0,7403440.0,3166208.0,10569648.0,2923684.0,0.0,0.0,0.0,480557.0,463063.89285714284,36336128.0,1.3522820870742145,1251.3488732940718,518528.0,1729536.0,2646240.0
standard,window-128,55,32.0,2.0,2.0,16.0,8.0,12.5,7.796121181199342,12.181439345623971,28.069052063734716,0.0,82.03993735895459,450560.0,81920.0,532480.0,7208960.0,1064960.0,8273920.0,16.0,13.0,7399388.0,3166208.0,10565596.0,2834944.0,0.0,0.0,0.0,478191.0,461013.875,36336128.0,1.3583928313478397,1232.186262934926,526592.0,1729536.0,2646760.0
standard,window-128,56,32.0,2.0,2.0,16.0,8.0,12.5,7.790971527047802,12.173393011012191,28.077121183168707,0.0,82.13877995939997,450560.0,81920.0,532480.0,7208960.0,1064960.0,8273920.0,16.0,13.0,7404144.0,3166208.0,10570352.0,2829548.0,0.0,0.0,0.0,481400.0,456092.0,36336128.0,1.3499666150449414,1253.7474273701316,517536.0,1729536.0,2646187.0
standard,window-128,57,32.0,2.0,2.0,16.0,8.0,12.5,7.7905795700795375,12.172780578249277,28.05489665402556,0.0,81.95604090370446,450560.0,81920.0,532480.0,7208960.0,1064960.0,8273920.0,16.0,13.0,7401664.0,3166208.0,10567872.0,2827892.0,0.0,0.0,0.0,482300.0,462110.39285714284,36336128.0,1.3477339374277704,1251.8896797466903,518304.0,1729536.0,2646534.0
standard,window-128,58,32.0,2.0,2.0,16.0,8.0,12.5,7.787766754406905,12.168385553760789,28.024817365357478,0.0,82.18947180721834,450560.0,81920.0,532480.0,7208960.0,1064960.0,8273920.0,16.0,13.0,7402216.0,3166208.0,10568424.0,2835412.0,0.0,0.0,0.0,480869.0,454805.71428571426,36336128.0,1.3513970225781733,1241.9978649306101,522432.0,1729536.0,2647070.0
standard,window-128,59,32.0,2.0,2.0,16.0,8.0,12.5,7.7965381768032795,12.182090901255124,28.016296558972247,0.0,82.18056541540997,450560.0,81920.0,532480.0,7208960.0,1064960.0,8273920.0,16.0,13.0,7402180.0,3166208.0,10568388.0,2837560.0,0.0,0.0,0.0,480648.0,453091.14285714284,36336128.0,1.3526605469068458,1245.6602250188685,520896.0,1729536.0,2647233.0
standard,window-128,60,32.0,2.0,2.0,16.0,8.0,12.5,7.791190318929922,12.173734873328003,28.06944250499765,0.0,82.09961713634925,450560.0,81920.0,532480.0,7208960.0,1064960.0,8273920.0,16.0,13.0,7402228.0,3166208.0,10568436.0,2831168.0,0.0,0.0,0.0,484750.0,462316.0714285714,36336128.0,1.3402109142857437,1258.728483633816,515488.0,1729536.0,2645978.0
standard,window-128,61,32.0,2.0,2.0,16.0,8.0,12.5,7.798264346662309,12.184788041659859,28.01014902300878,0.0,82.12023575342869,450560.0,81920.0,532480.0,7208960.0,1064960.0,8273920.0,16.0,13.0,7402620.0,3166208.0,10568828.0,2832904.0,0.0,0.0,0.0,478280.0,458135.4285714286,36336128.0,1.358849415811991,1242.6067620331623,522176.0,1729536.0,2646891.0
standard,window-128,62,32.0,2.0,2.0,16.0,8.0,12.5,7.796909119639442,12.182670499436627,28.0824878366063,0.0,82.08768566169383,450560.0,81920.0,532480.0,7208960.0,1064960.0,8273920.0,16.0,13.0,7404756.0,3166208.0,10570964.0,2833424.0,0.0,0.0,0.0,484981.0,453613.25,36336128.0,1.340643583396031,1248.7287315468122,519616.0,1729536.0,2645679.0
standard,window-128,63,32.0,2.0,2.0,16.0,8.0,12.5,7.794602235972307,12.179065993706729,28.06466534130997,0.0,82.1337115468999,450560.0,81920.0,532480.0,7208960.0,1064960.0,8273920.0,16.0,13.0,7401632.0,3166208.0,10567840.0,2833232.0,0.0,0.0,0.0,484497.0,453131.41071428574,36336128.0,1.342045964321411,1245.8898398068902,520800.0,1729536.0,2646166.0
standard,window-128,64,32.0,2.0,2.0,16.0,8.0,12.5,7.785386923890466,12.164667068578854,28.04569448935795,0.0,82.14761104458562,450560.0,81920.0,532480.0,7208960.0,1064960.0,8273920.0,16.0,13.0,7400444.0,3166208.0,10566652.0,2835568.0,0.0,0.0,0.0,483844.0,462432.21428571426,36336128.0,1.3429278518101189,1241.6936401014782,522560.0,1729536.0,2646714.0
standard,window-128,65,32.0,2.0,2.0,16.0,8.0,12.5,7.79059259415117,12.172800928361204,28.031095048408595,0.0,82.16479959540274,450560.0,81920.0,532480.0,7208960.0,1064960.0,8273920.0,16.0,13.0,7400680.0,3166208.0,10566888.0,2832952.0,0.0,0.0,0.0,480125.0,463385.6785714286,36336128.0,1.3541927577179695,1248.267492172934,519808.0,1729536.0,2647520.0
standard,window-128,66,32.0,2.0,2.0,16.0,8.0,12.5,7.796727820424634,12.18238721941349,28.05306693908749,0.0,82.16756211083164,450560.0,81920.0,532480.0,7208960.0,1064960.0,8273920.0,16.0,13.0,7400336.0,3166208.0,10566544.0,2832844.0,0.0,0.0,0.0,478232.0,463368.51785714284,36336128.0,1.35937536592755,1248.0370002374063,519904.0,1729536.0,2646651.0
standard,window-128,67,32.0,2.0,2.0,16.0,8.0,12.5,7.795533527398458,12.18052113656009,28.057277580158356,0.0,82.13767233033231,450560.0,81920.0,532480.0,7208960.0,1064960.0,8273920.0,16.0,13.0,7399884.0,3166208.0,10566092.0,2829140.0,0.0,0.0,0.0,485594.0,453020.48214285716,36336128.0,1.3380641679344156,1254.8336619133079,517088.0,1729536.0,2646495.0
standard,window-128,68,32.0,4.0,32.0,8.0,32.0,50.0,27.785336709657525,43.414588608839885,49.9868392944336,0.0,100.48901790739802,0.0,1048576.0,1048576.0,0.0,2097152.0,2097152.0,0.0,2.0,0.0,2097152.0,2097152.0,2040856.0,0.0,0.0,0.0,250406.0,246929.57142857142,37688832.0,2.693707977853875,2507.058563084311,268448.0,1048576.0,941417.0
standard,window-128,69,32.0,4.0,32.0,8.0,32.0,50.0,27.79178014132195,43.42465647081555,49.99275207519531,0.0,99.8905144467935,0.0,262144.0,262144.0,0.0,524288.0,524288.0,0.0,2.0,0.0,524288.0,524288.0,369544.0,0.0,0.0,0.0,68595.0,65989.14285714286,9918464.0,2.5871090890974546,2403.3248557781776,73696.0,262144.0,236316.0
standard,window-128,70,32.0,4.0,32.0,8.0,32.0,50.0,27.800312974460283,43.437989022594195,49.995040893554695,0.0,92.23073173982955,0.0,262144.0,262144.0,0.0,524288.0,524288.0,0.0,2.0,0.0,524288.0,524288.0,373576.0,0.0,0.0,0.0,68503.0,65911.35714285714,9918464.0,2.58811090311399,2405.4137952443034,73632.0,262144.0,236471.0
standard,window-128,71,32.0,2.0,2.0,16.0,8.0,12.5,7.860948680093602,12.282732312646253,27.78698451700132,0.0,80.63631006089416,909312.0,163840.0,1073152.0,14548992.0,2129920.0,16678912.0,16.0,13.0,14968912.0,6377472.0,21346384.0,6148328.0,0.0,0.0,0.0,947980.0,935717.7321428572,73318912.0,1.383747534573347,1300.4854082378638,1006752.0,3494912.0,5347160.0
standard,window-128,72,32.0,2.0,2.0,16.0,8.0,12.5,7.860659584953556,12.282280601489932,27.876099448258113,0.0,80.82186342507886,909312.0,163840.0,1073152.0,14548992.0,2129920.0,16678912.0,16.0,13.0,14976620.0,6377472.0,21354092.0,6077496.0,0.0,0.0,0.0,942083.0,925872.2857142857,73318912.0,1.391362961580885,1306.1732674170419,1002368.0,3494912.0,5344874.0
standard,window-128,73,32.0,2.0,2.0,16.0,8.0,12.5,7.860002508093314,12.281253918895803,27.84254480930558,0.0,80.75786821249378,909312.0,163840.0,1073152.0,14548992.0,2129920.0,16678912.0,16.0,13.0,14964276.0,6377472.0,21341748.0,6082932.0,0.0,0.0,0.0,938657.0,916888.875,73318912.0,1.3971650848218704,1295.5849090744596,1010560.0,3494912.0,5345785.0
